Ano,Mes,Mes_txt,Produto,Descricao,Orçado,Realizado,Var_pct,Var_rs
2025,9,Set,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,4263321.5,3491212.21,-18.1105105491106,-772109.29
2025,9,Set,1820107,1820107 - CONSIGNADO,49766005.94,49760097.64,-0.0118721602997862,-5908.29999999702
2025,9,Set,1820108,1820108 - MICROCREDITO,443158.49,307426.89,-30.6282296430787,-135731.6
2025,9,Set,1820109,1820109 - VENDOR,0,0,0,0
2025,9,Set,1820110,1820110 - COMPROR,0,0,0,0
2025,9,Set,1820111,1820111 - CREDITO PESSOAL,7427412.4,6107819.65,-17.7665205448939,-1319592.75
2025,9,Set,1820112,1820112 - CAPITAL DE GIRO,21370974.86,4854261.76,-77.2857261224629,-16516713.1
2025,9,Set,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2025,9,Set,1820114,1820114 - CARTAO VISA,268328.64,182118.23,-32.1286650578932,-86210.41
2025,9,Set,1820115,1820115 - CARTAO BANESCARD,0,0,0,0
2025,9,Set,1820116,1820116 - TITULOS DESCONTADOS,15642.34,10970.91,-29.8640101161335,-4671.43
2025,9,Set,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2025,9,Set,1820118,1820118 - F. VEICULOS,0,0,0,0
2025,9,Set,1820119,1820119 - F. BENS,206175.92,362017.94,75.586916260638,155842.02
2025,9,Set,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2025,9,Set,1820121,1820121 - F. RURAIS,0,0,0,0
2025,9,Set,1820122,1820122 - F. IMOBILIARIOS,25770145.7,23895972.2,-7.2726538756046,-1874173.5
2025,9,Set,1820123,1820123 - LEASING,0,0,0,0
2025,9,Set,1820124,1820124 - CAMBIO,0,0,0,0
2025,9,Set,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2025,9,Set,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2025,9,Set,1820128,1820128 - OUTROS CREDITOS,0,-5375.9,0,-5375.9
2025,9,Set,1820129,1820129 - CARTAO BANESCARD VISA,1174248,1177364.55,0.265408159094172,3116.55000000005
2025,9,Set,1820130,1820130 - NOTA COMERCIAL,0,0,0,0
2025,9,Set,1820131,1820131 - HOME EQUITY,0,0,0,0
2025,9,Set,1820132,1820132 - OPERACOES COM CARACTERISTICA CREDITO,0,0,0,0
2025,9,Set,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1516051.49,1359481.56,-10.3274810277057,-156569.93
2025,9,Set,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,299.47,0,299.47
2025,9,Set,1820202,1820202 - RENDAS CHEQUE CONFIANCA,17304.56,18391.89,6.28348828285723,1087.33
2025,9,Set,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,11354.83,6622.05,-41.6807649255867,-4732.78
2025,9,Set,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2025,9,Set,1820205,1820205 - RENDAS CONTA GARANTIDA,37199.63,13221.41,-64.4582217618831,-23978.22
2025,9,Set,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,45688.19,42719.99,-6.49664606980492,-2968.2
2025,9,Set,1820207,1820207 - RENDAS CONSIGNADO,683552.49,711455.31,4.08203033537338,27902.8200000001
2025,9,Set,1820208,1820208 - RENDAS MICROCREDITO,5719.11,4927.52,-13.8411396178776,-791.589999999999
2025,9,Set,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2025,9,Set,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2025,9,Set,1820211,1820211 - RENDAS CREDITO PESSOAL,232371.04,179164.22,-22.8973541625497,-53206.82
2025,9,Set,1820212,1820212 - RENDAS CAPITAL DE GIRO,125569.78,65659.45,-47.7107867832531,-59910.33
2025,9,Set,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2025,9,Set,1820214,1820214 - RENDAS CARTAO VISA,18695.67,15197.17,-18.712889134222,-3498.5
2025,9,Set,1820215,1820215 - RENDAS CARTAO BANESCARD,0,0,0,0
2025,9,Set,1820216,1820216 - RENDAS TITULOS DESCONTADOS,326.88,448.27,37.1359520313265,121.39
2025,9,Set,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2025,9,Set,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2025,9,Set,1820219,1820219 - RENDAS F. BENS,3483.2,6602.74,89.5596003674782,3119.54
2025,9,Set,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2025,9,Set,1820222,1820222 - RENDAS F. IMOBILIARIOS,233768.04,205041.44,-12.2885061619202,-28726.6
2025,9,Set,1820223,1820223 - RENDAS LEASING,0,0,0,0
2025,9,Set,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2025,9,Set,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2025,9,Set,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2025,9,Set,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,101018.07,89730.63,-11.1736840745423,-11287.44
2025,9,Set,1820228,1820228 - RENDAS NOTA COMERCIAL,0,0,0,0
2025,9,Set,1820229,1820229 - RENDAS DE OUT. OPER. C/ CARACT. CREDITO,0,0,0,0
2025,9,Set,1820230,1820230 - RENDAS DE HOME EQUITY,0,0,0,0
2025,10,Out,18201,18201 - SALDO DA CARTEIRA DE CREDITO,114370281.38,91002706.21,-20.4315097314138,-23367575.17
2025,10,Out,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,13108.99,0,13108.99
2025,10,Out,1820102,1820102 - CHEQUE CONFIANCA,188259.91,167073.54,-11.253787383623,-21186.37
2025,10,Out,1820103,1820103 - CHEQUE ESPECIAL BANESTES,150391.14,79578.07,-47.0859320569018,-70813.07
2025,10,Out,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2025,10,Out,1820105,1820105 - CONTA GARANTIDA,2440998.62,382786.44,-84.3184491435722,-2058212.18
2025,10,Out,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,4273030.1,3435505.99,-19.6002389498731,-837524.109999999
2025,10,Out,1820107,1820107 - CONSIGNADO,50192396.04,50659743.67,0.931112413178203,467347.630000003
2025,10,Out,1820108,1820108 - MICROCREDITO,447312.43,316663.81,-29.2074646796647,-130648.62
2025,10,Out,1820109,1820109 - VENDOR,0,0,0,0
2025,10,Out,1820110,1820110 - COMPROR,0,0,0,0
2025,10,Out,1820111,1820111 - CREDITO PESSOAL,7492287.83,6078456.49,-18.8704888557385,-1413831.34
2025,10,Out,1820112,1820112 - CAPITAL DE GIRO,21521122.22,4321077.42,-79.9216909981379,-17200044.8
2025,10,Out,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2025,10,Out,1820114,1820114 - CARTAO VISA,251596.12,152234.13,-39.4926559280803,-99361.99
2025,10,Out,1820115,1820115 - CARTAO BANESCARD,0,0,0,0
2025,10,Out,1820116,1820116 - TITULOS DESCONTADOS,15761.09,9492.46,-39.7728202808308,-6268.63
2025,10,Out,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2025,10,Out,1820118,1820118 - F. VEICULOS,0,0,0,0
2025,10,Out,1820119,1820119 - F. BENS,207789.99,358083.88,72.3297065464992,150293.89
2025,10,Out,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2025,10,Out,1820121,1820121 - F. RURAIS,0,0,0,0
2025,10,Out,1820122,1820122 - F. IMOBILIARIOS,25980421.95,23825952.3,-8.29266612430827,-2154469.65
2025,10,Out,1820123,1820123 - LEASING,0,0,0,0
2025,10,Out,1820124,1820124 - CAMBIO,0,0,0,0
2025,10,Out,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2025,10,Out,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2025,10,Out,1820128,1820128 - OUTROS CREDITOS,0,-5956.36,0,-5956.36
2025,10,Out,1820129,1820129 - CARTAO BANESCARD VISA,1208913.94,1208905.38,-0.000708073562294409,-8.56000000005588
2025,10,Out,1820130,1820130 - NOTA COMERCIAL,0,0,0,0
2025,10,Out,1820131,1820131 - HOME EQUITY,0,0,0,0
2025,10,Out,1820132,1820132 - OPERACOES COM CARACTERISTICA CREDITO,0,0,0,0
2025,10,Out,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1594515.16,1570987.19,-1.47555636912229,-23527.9700000004
2025,10,Out,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,552.95,0,552.95
2025,10,Out,1820202,1820202 - RENDAS CHEQUE CONFIANCA,17446.51,15373.9,-11.879797162871,-2072.61
2025,10,Out,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,11474.71,7325.4,-36.1604781297305,-4149.31
2025,10,Out,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2025,10,Out,1820205,1820205 - RENDAS CONTA GARANTIDA,37482.03,13768.21,-63.2671709616582,-23713.82
2025,10,Out,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,92019.91,79633.99,-13.4600435927399,-12385.92
2025,10,Out,1820207,1820207 - RENDAS CONSIGNADO,712539.67,741329.19,4.04040942730948,28789.5199999999
2025,10,Out,1820208,1820208 - RENDAS MICROCREDITO,5772.72,5700.76,-1.24655275156252,-71.96
2025,10,Out,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2025,10,Out,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2025,10,Out,1820211,1820211 - RENDAS CREDITO PESSOAL,230281.99,183456.87,-20.3338176815304,-46825.12
2025,10,Out,1820212,1820212 - RENDAS CAPITAL DE GIRO,126452,188470.57,49.0451475658748,62018.57
2025,10,Out,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2025,10,Out,1820214,1820214 - RENDAS CARTAO VISA,17529.84,14543.15,-17.0377482053459,-2986.69
2025,10,Out,1820215,1820215 - RENDAS CARTAO BANESCARD,0,0,0,0
2025,10,Out,1820216,1820216 - RENDAS TITULOS DESCONTADOS,329.36,435.59,32.2534612581977,106.23
2025,10,Out,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2025,10,Out,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2025,10,Out,1820219,1820219 - RENDAS F. BENS,3510.6,6758.37,92.5132455990429,3247.77
2025,10,Out,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2025,10,Out,1820222,1820222 - RENDAS F. IMOBILIARIOS,235675.51,211971.02,-10.0581048917641,-23704.49
2025,10,Out,1820223,1820223 - RENDAS LEASING,0,0,0,0
2025,10,Out,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2025,10,Out,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2025,10,Out,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2025,10,Out,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,104000.31,101667.22,-2.24334908232485,-2333.09
2025,10,Out,1820228,1820228 - RENDAS NOTA COMERCIAL,0,0,0,0
2025,10,Out,1820229,1820229 - RENDAS DE OUT. OPER. C/ CARACT. CREDITO,0,0,0,0
2025,10,Out,1820230,1820230 - RENDAS DE HOME EQUITY,0,0,0,0
2025,11,Nov,18201,18201 - SALDO DA CARTEIRA DE CREDITO,115270359.15,91076715.48,-20.988607867975,-24193643.67
2025,11,Nov,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,15220.09,0,15220.09
2025,11,Nov,1820102,1820102 - CHEQUE CONFIANCA,189804.19,300838.51,58.4994040437147,111034.32
2025,11,Nov,1820103,1820103 - CHEQUE ESPECIAL BANESTES,151475.06,61318.89,-59.5188211181432,-90156.17
2025,11,Nov,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2025,11,Nov,1820105,1820105 - CONTA GARANTIDA,2459529.54,388418.46,-84.2076115093133,-2071111.08
2025,11,Nov,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,4267375,3462490.36,-18.8613524707812,-804884.64
2025,11,Nov,1820107,1820107 - CONSIGNADO,50604969.49,50685579.53,0.159292735105643,80610.0399999991
2025,11,Nov,1820108,1820108 - MICROCREDITO,453065.44,324773.48,-28.3164304035196,-128291.96
2025,11,Nov,1820109,1820109 - VENDOR,0,0,0,0
2025,11,Nov,1820110,1820110 - COMPROR,0,0,0,0
2025,11,Nov,1820111,1820111 - CREDITO PESSOAL,7557729.92,5987724.96,-20.7734991408637,-1570004.96
2025,11,Nov,1820112,1820112 - CAPITAL DE GIRO,21671269.59,4136104.48,-80.9143416225667,-17535165.11
2025,11,Nov,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2025,11,Nov,1820114,1820114 - CARTAO VISA,234546.24,139411.26,-40.561289748239,-95134.98
2025,11,Nov,1820115,1820115 - CARTAO BANESCARD,0,0,0,0
2025,11,Nov,1820116,1820116 - TITULOS DESCONTADOS,15880.74,6471.32,-59.2505135151133,-9409.42
2025,11,Nov,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2025,11,Nov,1820118,1820118 - F. VEICULOS,0,0,0,0
2025,11,Nov,1820119,1820119 - F. BENS,209416.71,580125.43,177.019646617503,370708.72
2025,11,Nov,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2025,11,Nov,1820121,1820121 - F. RURAIS,0,0,0,0
2025,11,Nov,1820122,1820122 - F. IMOBILIARIOS,26210965.79,23692749.16,-9.60749271955766,-2518216.63
2025,11,Nov,1820123,1820123 - LEASING,0,0,0,0
2025,11,Nov,1820124,1820124 - CAMBIO,0,0,0,0
2025,11,Nov,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2025,11,Nov,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2025,11,Nov,1820128,1820128 - OUTROS CREDITOS,0,-8367.81,0,-8367.81
2025,11,Nov,1820129,1820129 - CARTAO BANESCARD VISA,1244331.44,1303857.36,4.78376725737961,59525.9200000002
2025,11,Nov,1820130,1820130 - NOTA COMERCIAL,0,0,0,0
2025,11,Nov,1820131,1820131 - HOME EQUITY,0,0,0,0
2025,11,Nov,1820132,1820132 - OPERACOES COM CARACTERISTICA CREDITO,0,0,0,0
2025,11,Nov,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1591289.66,1393555.05,-12.4260601303725,-197734.61
2025,11,Nov,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,538.45,0,538.45
2025,11,Nov,1820202,1820202 - RENDAS CHEQUE CONFIANCA,17589.62,20185.76,14.7595002052347,2596.14
2025,11,Nov,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,11491.05,6731.7,-41.4178860939601,-4759.35
2025,11,Nov,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2025,11,Nov,1820205,1820205 - RENDAS CONTA GARANTIDA,37766.58,14778.43,-60.8690275900015,-22988.15
2025,11,Nov,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,92019.91,48154.01,-47.6700096750801,-43865.9
2025,11,Nov,1820207,1820207 - RENDAS CONSIGNADO,694737.6,727005.33,4.64459243317188,32267.73
2025,11,Nov,1820208,1820208 - RENDAS MICROCREDITO,5846.97,4794.05,-18.0079596782607,-1052.92
2025,11,Nov,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2025,11,Nov,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2025,11,Nov,1820211,1820211 - RENDAS CREDITO PESSOAL,239477.69,174836.08,-26.9927482597648,-64641.61
2025,11,Nov,1820212,1820212 - RENDAS CAPITAL DE GIRO,127334.22,66971.3,-47.4051044566025,-60362.92
2025,11,Nov,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2025,11,Nov,1820214,1820214 - RENDAS CARTAO VISA,16341.9,11908.47,-27.1292199805408,-4433.43
2025,11,Nov,1820215,1820215 - RENDAS CARTAO BANESCARD,0,0,0,0
2025,11,Nov,1820216,1820216 - RENDAS TITULOS DESCONTADOS,331.86,351.71,5.98143795576447,19.85
2025,11,Nov,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2025,11,Nov,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2025,11,Nov,1820219,1820219 - RENDAS F. BENS,3538.22,9462.7,167.442386284629,5924.48
2025,11,Nov,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2025,11,Nov,1820222,1820222 - RENDAS F. IMOBILIARIOS,237766.84,204598.69,-13.949863656345,-33168.15
2025,11,Nov,1820223,1820223 - RENDAS LEASING,0,0,0,0
2025,11,Nov,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2025,11,Nov,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2025,11,Nov,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2025,11,Nov,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,107047.2,103238.37,-3.55808465798265,-3808.83
2025,11,Nov,1820228,1820228 - RENDAS NOTA COMERCIAL,0,0,0,0
2025,11,Nov,1820229,1820229 - RENDAS DE OUT. OPER. C/ CARACT. CREDITO,0,0,0,0
2025,11,Nov,1820230,1820230 - RENDAS DE HOME EQUITY,0,0,0,0
2025,12,Dez,18201,18201 - SALDO DA CARTEIRA DE CREDITO,116182362.92,0,-100,-116182362.92
2025,12,Dez,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,0,0,0
2025,12,Dez,1820102,1820102 - CHEQUE CONFIANCA,191361.14,0,-100,-191361.14
2025,12,Dez,1820103,1820103 - CHEQUE ESPECIAL BANESTES,152566.79,0,-100,-152566.79
2025,12,Dez,1820104,1820104 - CREDITOS CEDIDOS,0,0,0,0
2025,12,Dez,1820105,1820105 - CONTA GARANTIDA,2478201.15,0,-100,-2478201.15
2025,12,Dez,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,4272676.5,0,-100,-4272676.5
2025,12,Dez,1820107,1820107 - CONSIGNADO,51020628.63,0,-100,-51020628.63
2025,12,Dez,1820108,1820108 - MICROCREDITO,457219.38,0,-100,-457219.38
2025,12,Dez,1820109,1820109 - VENDOR,0,0,0,0
2025,12,Dez,1820110,1820110 - COMPROR,0,0,0,0
2025,12,Dez,1820111,1820111 - CREDITO PESSOAL,7623743.62,0,-100,-7623743.62
2025,12,Dez,1820112,1820112 - CAPITAL DE GIRO,21821416.95,0,-100,-21821416.95
2025,12,Dez,1820113,1820113 - BANESTES FINANCEIRA,0,0,0,0
2025,12,Dez,1820114,1820114 - CARTAO VISA,197682.82,0,-100,-197682.82
2025,12,Dez,1820115,1820115 - CARTAO BANESCARD,0,0,0,0
2025,12,Dez,1820116,1820116 - TITULOS DESCONTADOS,16001.3,0,-100,-16001.3
2025,12,Dez,1820117,1820117 - F. PARA INVESTIMENTOS,0,0,0,0
2025,12,Dez,1820118,1820118 - F. VEICULOS,0,0,0,0
2025,12,Dez,1820119,1820119 - F. BENS,211056.19,0,-100,-211056.19
2025,12,Dez,1820120,1820120 - F. MOEDA ESTRANGEIRA,0,0,0,0
2025,12,Dez,1820121,1820121 - F. RURAIS,0,0,0,0
2025,12,Dez,1820122,1820122 - F. IMOBILIARIOS,26433909.28,0,-100,-26433909.28
2025,12,Dez,1820123,1820123 - LEASING,0,0,0,0
2025,12,Dez,1820124,1820124 - CAMBIO,0,0,0,0
2025,12,Dez,1820126,1820126 - F. INFRAESTRUTURA,0,0,0,0
2025,12,Dez,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,0,0,0,0
2025,12,Dez,1820128,1820128 - OUTROS CREDITOS,0,0,0,0
2025,12,Dez,1820129,1820129 - CARTAO BANESCARD VISA,1305899.17,0,-100,-1305899.17
2025,12,Dez,1820130,1820130 - NOTA COMERCIAL,0,0,0,0
2025,12,Dez,1820131,1820131 - HOME EQUITY,0,0,0,0
2025,12,Dez,1820132,1820132 - OPERACOES COM CARACTERISTICA CREDITO,0,0,0,0
2025,12,Dez,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,1624733.57,0,-100,-1624733.57
2025,12,Dez,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,0,0,0,0
2025,12,Dez,1820202,1820202 - RENDAS CHEQUE CONFIANCA,17733.91,0,-100,-17733.91
2025,12,Dez,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,11294.3,0,-100,-11294.3
2025,12,Dez,1820204,1820204 - RENDAS CREDITOS CEDIDOS,0,0,0,0
2025,12,Dez,1820205,1820205 - RENDAS CONTA GARANTIDA,38053.28,0,-100,-38053.28
2025,12,Dez,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,92019.91,0,-100,-92019.91
2025,12,Dez,1820207,1820207 - RENDAS CONSIGNADO,724108.35,0,-100,-724108.35
2025,12,Dez,1820208,1820208 - RENDAS MICROCREDITO,5900.57,0,-100,-5900.57
2025,12,Dez,1820209,1820209 - RENDAS VENDOR,0,0,0,0
2025,12,Dez,1820210,1820210 - RENDAS COMPROR,0,0,0,0
2025,12,Dez,1820211,1820211 - RENDAS CREDITO PESSOAL,237599.97,0,-100,-237599.97
2025,12,Dez,1820212,1820212 - RENDAS CAPITAL DE GIRO,128216.45,0,-100,-128216.45
2025,12,Dez,1820213,1820213 - RENDAS BANESTES FINANCEIRA,0,0,0,0
2025,12,Dez,1820214,1820214 - RENDAS CARTAO VISA,13773.45,0,-100,-13773.45
2025,12,Dez,1820215,1820215 - RENDAS CARTAO BANESCARD,0,0,0,0
2025,12,Dez,1820216,1820216 - RENDAS TITULOS DESCONTADOS,334.38,0,-100,-334.38
2025,12,Dez,1820217,1820217 - RENDAS F. INVESTIMENTO,0,0,0,0
2025,12,Dez,1820218,1820218 - RENDAS F. VEICULOS,0,0,0,0
2025,12,Dez,1820219,1820219 - RENDAS F. BENS,3566.04,0,-100,-3566.04
2025,12,Dez,1820221,1820221 - RENDAS F. RURAIS,0,0,0,0
2025,12,Dez,1820222,1820222 - RENDAS F. IMOBILIARIOS,239789.22,0,-100,-239789.22
2025,12,Dez,1820223,1820223 - RENDAS LEASING,0,0,0,0
2025,12,Dez,1820224,1820224 - RENDAS DE CAMBIO,0,0,0,0
2025,12,Dez,1820225,1820225 - RENDAS F. INFRAESTRUTURA,0,0,0,0
2025,12,Dez,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,0,0,0,0
2025,12,Dez,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,112343.74,0,-100,-112343.74
2025,12,Dez,1820228,1820228 - RENDAS NOTA COMERCIAL,0,0,0,0
2025,12,Dez,1820229,1820229 - RENDAS DE OUT. OPER. C/ CARACT. CREDITO,0,0,0,0
2025,12,Dez,1820230,1820230 - RENDAS DE HOME EQUITY,0,0,0,0
2026,1,Jan,18201,18201 - SALDO DA CARTEIRA DE CREDITO,,,,
2026,1,Jan,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,,,,
2026,1,Jan,1820102,1820102 - CHEQUE CONFIANCA,,,,
2026,1,Jan,1820103,1820103 - CHEQUE ESPECIAL BANESTES,,,,
2026,1,Jan,1820104,1820104 - CREDITOS CEDIDOS,,,,
2026,1,Jan,1820105,1820105 - CONTA GARANTIDA,,,,
2026,1,Jan,1820106,1820106 - REESTRUTURACAO DE DIVIDAS,,,,
2026,1,Jan,1820107,1820107 - CONSIGNADO,,,,
2026,1,Jan,1820108,1820108 - MICROCREDITO,,,,
2026,1,Jan,1820109,1820109 - VENDOR,,,,
2026,1,Jan,1820110,1820110 - COMPROR,,,,
2026,1,Jan,1820111,1820111 - CREDITO PESSOAL,,,,
2026,1,Jan,1820112,1820112 - CAPITAL DE GIRO,,,,
2026,1,Jan,1820113,1820113 - BANESTES FINANCEIRA,,,,
2026,1,Jan,1820114,1820114 - CARTAO VISA,,,,
2026,1,Jan,1820116,1820116 - TITULOS DESCONTADOS,,,,
2026,1,Jan,1820117,1820117 - F. PARA INVESTIMENTOS,,,,
2026,1,Jan,1820118,1820118 - F. VEICULOS,,,,
2026,1,Jan,1820119,1820119 - F. BENS,,,,
2026,1,Jan,1820120,1820120 - F. MOEDA ESTRANGEIRA,,,,
2026,1,Jan,1820121,1820121 - F. RURAIS,,,,
2026,1,Jan,1820122,1820122 - F. IMOBILIARIOS,,,,
2026,1,Jan,1820123,1820123 - LEASING,,,,
2026,1,Jan,1820124,1820124 - CAMBIO,,,,
2026,1,Jan,1820126,1820126 - F. INFRAESTRUTURA,,,,
2026,1,Jan,1820127,1820127 - OPERACOES COM CARTAO DE CREDITO,,,,
2026,1,Jan,1820128,1820128 - OUTROS CREDITOS,,,,
2026,1,Jan,1820129,1820129 - CARTAO BANESCARD VISA,,,,
2026,1,Jan,1820130,1820130 - NOTA COMERCIAL,,,,
2026,1,Jan,1820131,1820131 - HOME EQUITY,,,,
2026,1,Jan,1820132,1820132 - OPERACOES COM CARACTERISTICA CREDITO,,,,
2026,1,Jan,18202,18202 - RENDAS DA CARTEIRA DE CREDITO,,,,
2026,1,Jan,1820201,1820201 - RENDAS ADIANTAMENTOS A DEPOSITANTES,,,,
2026,1,Jan,1820202,1820202 - RENDAS CHEQUE CONFIANCA,,,,
2026,1,Jan,1820203,1820203 - RENDAS CHEQUE ESPECIAL BANESTES,,,,
2026,1,Jan,1820204,1820204 - RENDAS CREDITOS CEDIDOS,,,,
2026,1,Jan,1820205,1820205 - RENDAS CONTA GARANTIDA,,,,
2026,1,Jan,1820206,1820206 - RENDAS REESTRUTURACAO DE DIVIDAS,,,,
2026,1,Jan,1820207,1820207 - RENDAS CONSIGNADO,,,,
2026,1,Jan,1820208,1820208 - RENDAS MICROCREDITO,,,,
2026,1,Jan,1820209,1820209 - RENDAS VENDOR,,,,
2026,1,Jan,1820210,1820210 - RENDAS COMPROR,,,,
2026,1,Jan,1820211,1820211 - RENDAS CREDITO PESSOAL,,,,
2026,1,Jan,1820212,1820212 - RENDAS CAPITAL DE GIRO,,,,
2026,1,Jan,1820213,1820213 - RENDAS BANESTES FINANCEIRA,,,,
2026,1,Jan,1820214,1820214 - RENDAS CARTAO VISA,,,,
2026,1,Jan,1820216,1820216 - RENDAS TITULOS DESCONTADOS,,,,
2026,1,Jan,1820217,1820217 - RENDAS F. INVESTIMENTO,,,,
2026,1,Jan,1820218,1820218 - RENDAS F. VEICULOS,,,,
2026,1,Jan,1820219,1820219 - RENDAS F. BENS,,,,
2026,1,Jan,1820221,1820221 - RENDAS F. RURAIS,,,,
2026,1,Jan,1820222,1820222 - RENDAS F. IMOBILIARIOS,,,,
2026,1,Jan,1820223,1820223 - RENDAS LEASING,,,,
2026,1,Jan,1820224,1820224 - RENDAS DE CAMBIO,,,,
2026,1,Jan,1820225,1820225 - RENDAS F. INFRAESTRUTURA,,,,
2026,1,Jan,1820226,1820226 - RENDAS MOEDA ESTRANGEIRA,,,,
2026,1,Jan,1820227,1820227 - RENDAS CARTAO BANESCARD VISA,,,,
2026,1,Jan,1820228,1820228 - RENDAS NOTA COMERCIAL,,,,
2026,1,Jan,1820229,1820229 - RENDAS DE OUT. OPER. C/ CARACT. CREDITO,,,,
2026,1,Jan,1820230,1820230 - RENDAS DE HOME EQUITY,,,,
2026,2,Fev,18201,18201 - SALDO DA CARTEIRA DE CREDITO,97894933.025984,,,
2026,2,Fev,1820101,1820101 - ADIANTAMENTOS A DEPOSITANTES,0,,,
2026,2,Fev,1820102,1820102 - CHEQUE CONFIANCA,154614.39,,,
2026,2,Fev,1820103,1820103 - CHEQUE ESPECIAL BANESTES,71284.95,,,
2026,2,Fev,1820104,1820104 - CREDITOS CEDIDOS,0,,,
